"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189
0,35.0,73.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190
0,29.0,128.0,222.0,40.0,194.0,83.0,105.0,123.0,416.0,0.0,1191
1,27.0,156.0,139.0,55.0,157.0,195.0,169.0,118.0,80.0,7.0,1192
0,0.0,3.0,21.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1193
1,8.0,93.0,68.0,83.0,68.0,43.0,27.0,72.0,45.0,0.0,1194
0,30.0,76.0,36.0,2.0,87.0,0.0,0.0,0.0,0.0,0.0,1195
1,5.0,113.0,138.0,52.0,137.0,113.0,207.0,2.0,0.0,0.0,1196
1,156.0,505.0,428.0,61.0,56.0,69.0,69.0,182.0,107.0,0.0,1197
0,0.0,32.0,81.0,19.0,15.0,0.0,65.0,37.0,3.0,0.0,1198
0,45.0,93.0,93.0,24.0,32.0,43.0,70.0,31.0,1.0,4.0,1199
1,2.0,73.0,119.0,138.0,98.0,243.0,185.0,240.0,118.0,23.0,1200
0,0.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1201
0,53.0,155.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202
1,44.0,139.0,132.0,74.0,160.0,424.0,44.0,256.0,253.0,4.0,1203
1,14.0,253.0,334.0,88.0,113.0,70.0,59.0,22.0,21.0,2.0,1204
1,0.0,92.0,36.0,114.0,32.0,14.0,12.0,97.0,559.0,0.0,1205
1,7.0,24.0,91.0,15.0,88.0,205.0,145.0,164.0,54.0,2.0,1206
1,51.0,103.0,116.0,181.0,80.0,359.0,287.0,105.0,201.0,0.0,1207
1,4.0,146.0,39.0,48.0,38.0,54.0,12.0,127.0,0.0,0.0,1208
1,9.0,126.0,95.0,6.0,83.0,240.0,55.0,104.0,23.0,3.0,1209
1,139.0,53.0,104.0,396.0,264.0,153.0,167.0,121.0,21.0,0.0,1210
0,32.0,288.0,68.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1211
1,65.0,385.0,303.0,188.0,158.0,97.0,68.0,189.0,36.0,0.0,1212
0,4.0,187.0,17.0,4.0,79.0,16.0,5.0,0.0,0.0,0.0,1213
1,88.0,321.0,134.0,81.0,24.0,32.0,47.0,29.0,30.0,0.0,1214
1,17.0,34.0,42.0,0.0,55.0,15.0,29.0,18.0,0.0,0.0,1215
0,0.0,29.0,71.0,0.0,7.0,0.0,28.0,21.0,0.0,0.0,1216
0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217
1,0.0,436.0,515.0,220.0,468.0,248.0,382.0,354.0,151.0,0.0,1218
1,16.0,239.0,342.0,35.0,450.0,72.0,39.0,341.0,151.0,1.0,1219
1,67.0,268.0,277.0,194.0,156.0,77.0,125.0,29.0,10.0,0.0,1220
1,11.0,23.0,5.0,3.0,6.0,21.0,16.0,105.0,0.0,0.0,1221
0,17.0,58.0,64.0,7.0,18.0,20.0,29.0,0.0,0.0,0.0,1222
1,3.0,80.0,252.0,190.0,16.0,206.0,165.0,25.0,21.0,0.0,1223
1,6.0,35.0,62.0,0.0,21.0,37.0,5.0,45.0,0.0,17.0,1224
1,1.0,70.0,25.0,72.0,20.0,42.0,43.0,0.0,0.0,0.0,1225
1,0.0,115.0,99.0,24.0,1.0,42.0,46.0,67.0,103.0,0.0,1226
0,34.0,43.0,91.0,44.0,0.0,124.0,13.0,199.0,27.0,1.0,1227
0,0.0,54.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228
1,30.0,177.0,432.0,88.0,108.0,243.0,387.0,358.0,341.0,288.0,1229
1,176.0,89.0,111.0,1001.0,113.0,344.0,98.0,224.0,165.0,0.0,1230
1,10.0,12.0,0.0,0.0,0.0,4.0,34.0,6.0,0.0,31.0,1231
1,64.0,390.0,299.0,80.0,322.0,150.0,145.0,11.0,28.0,51.0,1232
0,29.0,45.0,113.0,8.0,45.0,21.0,56.0,116.0,54.0,17.0,1233
0,15.0,86.0,161.0,12.0,40.0,45.0,114.0,143.0,3.0,0.0,1234
1,10.0,235.0,153.0,66.0,114.0,40.0,44.0,36.0,33.0,32.0,1235
0,7.0,104.0,52.0,67.0,35.0,94.0,136.0,0.0,0.0,0.0,1236
1,2.0,193.0,30.0,5.0,44.0,5.0,143.0,19.0,49.0,0.0,1237
1,0.0,80.0,144.0,48.0,144.0,167.0,121.0,108.0,33.0,70.0,1238
0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239
1,0.0,19.0,11.0,1.0,0.0,11.0,4.0,9.0,9.0,0.0,1240
1,22.0,15.0,42.0,167.0,462.0,330.0,184.0,344.0,344.0,6.0,1241
1,143.0,70.0,157.0,26.0,51.0,19.0,1.0,1.0,11.0,0.0,1242
1,51.0,115.0,62.0,11.0,44.0,13.0,33.0,15.0,0.0,12.0,1243
1,0.0,102.0,34.0,10.0,68.0,57.0,90.0,56.0,10.0,19.0,1244
0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1245
1,37.0,141.0,142.0,1.0,52.0,70.0,43.0,0.0,17.0,0.0,1246
0,0.0,216.0,236.0,134.0,48.0,60.0,11.0,0.0,0.0,0.0,1247
1,117.0,24.0,29.0,98.0,197.0,78.0,268.0,65.0,69.0,2.0,1248
1,35.0,90.0,21.0,29.0,51.0,43.0,51.0,31.0,19.0,1.0,1249
1,6.0,90.0,83.0,41.0,61.0,63.0,92.0,103.0,30.0,24.0,1250
0,0.0,174.0,126.0,66.0,42.0,45.0,89.0,57.0,14.0,0.0,1251
1,45.0,65.0,93.0,47.0,2.0,52.0,10.0,53.0,142.0,0.0,1252
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253
1,80.0,95.0,124.0,197.0,167.0,95.0,151.0,138.0,16.0,1.0,1254
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255
1,72.0,52.0,41.0,0.0,14.0,105.0,122.0,71.0,51.0,50.0,1256
1,67.0,304.0,47.0,61.0,29.0,59.0,71.0,63.0,33.0,0.0,1257
1,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1258
1,2.0,170.0,126.0,202.0,145.0,70.0,117.0,161.0,297.0,0.0,1259
1,103.0,423.0,393.0,349.0,267.0,148.0,104.0,187.0,61.0,0.0,1260
1,24.0,45.0,64.0,28.0,33.0,23.0,65.0,37.0,13.0,0.0,1261
1,0.0,35.0,38.0,3.0,30.0,9.0,1.0,0.0,0.0,0.0,1262
0,2.0,8.0,9.0,10.0,10.0,3.0,24.0,20.0,0.0,0.0,1263
1,2.0,62.0,31.0,5.0,16.0,8.0,37.0,39.0,15.0,0.0,1264
1,0.0,88.0,29.0,49.0,22.0,24.0,10.0,90.0,6.0,0.0,1265
1,139.0,173.0,149.0,227.0,231.0,166.0,206.0,87.0,112.0,11.0,1266
0,126.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267
1,39.0,242.0,194.0,165.0,167.0,250.0,45.0,176.0,82.0,0.0,1268
0,389.0,141.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269
1,204.0,229.0,380.0,98.0,22.0,198.0,60.0,151.0,43.0,0.0,1270
1,0.0,37.0,29.0,0.0,13.0,0.0,8.0,0.0,14.0,0.0,1271
1,14.0,5.0,19.0,4.0,26.0,14.0,1.0,4.0,7.0,0.0,1272
1,31.0,210.0,181.0,62.0,111.0,20.0,74.0,47.0,24.0,0.0,1273
0,5.0,46.0,37.0,25.0,10.0,42.0,51.0,28.0,3.0,20.0,1274
1,15.0,20.0,9.0,17.0,97.0,52.0,24.0,11.0,67.0,0.0,1275
0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276
1,49.0,195.0,249.0,192.0,208.0,86.0,83.0,60.0,105.0,0.0,1277
0,0.0,176.0,94.0,28.0,0.0,16.0,55.0,10.0,12.0,0.0,1278
1,32.0,139.0,95.0,42.0,29.0,17.0,55.0,31.0,13.0,0.0,1279
1,0.0,15.0,59.0,56.0,95.0,7.0,41.0,45.0,14.0,0.0,1280
1,31.0,99.0,132.0,146.0,164.0,77.0,182.0,78.0,65.0,28.0,1281
0,0.0,119.0,76.0,19.0,1.0,15.0,0.0,0.0,0.0,0.0,1282
1,55.0,82.0,69.0,50.0,23.0,54.0,17.0,24.0,19.0,0.0,1283
1,0.0,107.0,71.0,38.0,32.0,11.0,23.0,15.0,1.0,0.0,1284
1,13.0,100.0,29.0,22.0,16.0,27.0,61.0,9.0,48.0,0.0,1285
1,2.0,79.0,115.0,45.0,212.0,289.0,17.0,266.0,257.0,0.0,1286
0,16.0,51.0,209.0,232.0,100.0,85.0,19.0,1.0,0.0,0.0,1287
1,46.0,216.0,307.0,172.0,103.0,150.0,89.0,83.0,80.0,0.0,1288
0,119.0,101.0,44.0,132.0,113.0,45.0,105.0,99.0,76.0,2.0,1289
1,41.0,1037.0,123.0,10.0,333.0,242.0,322.0,315.0,297.0,8.0,1290
1,4.0,200.0,207.0,29.0,116.0,389.0,75.0,108.0,51.0,4.0,1291
1,69.0,509.0,220.0,277.0,186.0,185.0,87.0,149.0,200.0,0.0,1292
1,0.0,63.0,110.0,14.0,113.0,161.0,55.0,64.0,43.0,0.0,1293
1,17.0,162.0,129.0,51.0,85.0,109.0,125.0,199.0,50.0,5.0,1294
1,0.0,23.0,22.0,35.0,3.0,21.0,37.0,62.0,3.0,5.0,1295
0,78.0,128.0,113.0,19.0,50.0,63.0,49.0,52.0,16.0,0.0,1296
1,30.0,45.0,30.0,26.0,31.0,6.0,30.0,28.0,0.0,0.0,1297
1,73.0,271.0,157.0,80.0,233.0,119.0,95.0,182.0,236.0,124.0,1298
1,8.0,79.0,23.0,40.0,55.0,39.0,96.0,88.0,150.0,132.0,1299
0,13.0,35.0,60.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,1300
0,332.0,986.0,975.0,598.0,318.0,81.0,0.0,0.0,0.0,0.0,1301
0,50.0,161.0,70.0,85.0,50.0,42.0,1.0,0.0,1.0,0.0,1302
0,35.0,39.0,74.0,48.0,99.0,0.0,17.0,0.0,0.0,0.0,1303
1,0.0,77.0,44.0,29.0,13.0,19.0,16.0,56.0,12.0,0.0,1304
1,17.0,60.0,117.0,31.0,15.0,42.0,82.0,17.0,2.0,0.0,1305
0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306
1,3.0,2.0,38.0,33.0,2.0,6.0,75.0,35.0,0.0,0.0,1307
0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308
0,15.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309
0,0.0,104.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310
1,87.0,432.0,272.0,127.0,92.0,46.0,49.0,15.0,80.0,0.0,1311
1,40.0,473.0,310.0,170.0,281.0,443.0,245.0,49.0,341.0,0.0,1312
0,15.0,12.0,22.0,38.0,33.0,6.0,18.0,3.0,1.0,0.0,1313
1,110.0,137.0,229.0,29.0,79.0,203.0,231.0,143.0,98.0,8.0,1314
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315
1,27.0,434.0,167.0,69.0,31.0,6.0,72.0,47.0,168.0,1.0,1316
0,0.0,16.0,41.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,1317
1,46.0,225.0,161.0,24.0,146.0,146.0,289.0,112.0,183.0,55.0,1318
1,49.0,33.0,41.0,21.0,42.0,44.0,34.0,95.0,111.0,0.0,1319
1,12.0,134.0,46.0,40.0,0.0,25.0,0.0,3.0,0.0,9.0,1320
0,0.0,35.0,41.0,27.0,16.0,0.0,20.0,43.0,11.0,0.0,1321
1,1.0,26.0,37.0,31.0,32.0,0.0,54.0,78.0,0.0,1.0,1322
1,0.0,62.0,75.0,0.0,93.0,28.0,64.0,109.0,21.0,0.0,1323
1,51.0,249.0,139.0,104.0,84.0,62.0,0.0,43.0,28.0,0.0,1324
1,16.0,76.0,76.0,77.0,266.0,78.0,87.0,33.0,190.0,0.0,1325
0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326
1,2.0,103.0,127.0,37.0,59.0,50.0,28.0,62.0,82.0,0.0,1327
0,2.0,5.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1328
1,41.0,34.0,21.0,22.0,54.0,170.0,147.0,58.0,123.0,0.0,1329
0,0.0,27.0,1.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,1330
1,12.0,123.0,75.0,72.0,5.0,39.0,32.0,23.0,0.0,0.0,1331
1,26.0,73.0,39.0,24.0,14.0,98.0,36.0,160.0,82.0,0.0,1332
1,24.0,49.0,39.0,16.0,19.0,0.0,68.0,31.0,0.0,0.0,1333
1,0.0,9.0,73.0,0.0,30.0,15.0,0.0,36.0,0.0,29.0,1334
1,66.0,181.0,197.0,110.0,44.0,74.0,54.0,112.0,52.0,21.0,1335
0,68.0,107.0,134.0,16.0,23.0,9.0,6.0,5.0,0.0,0.0,1336
1,6.0,112.0,165.0,51.0,185.0,226.0,249.0,228.0,120.0,0.0,1337
1,0.0,45.0,68.0,30.0,32.0,27.0,29.0,0.0,0.0,0.0,1338
1,140.0,266.0,302.0,162.0,254.0,137.0,157.0,204.0,146.0,98.0,1339
1,0.0,113.0,200.0,44.0,494.0,379.0,197.0,319.0,459.0,0.0,1340
1,75.0,75.0,151.0,28.0,115.0,85.0,69.0,41.0,13.0,19.0,1341
1,0.0,49.0,112.0,35.0,36.0,43.0,54.0,28.0,7.0,0.0,1342
1,7.0,27.0,39.0,29.0,90.0,83.0,69.0,44.0,9.0,8.0,1343
1,47.0,15.0,187.0,29.0,87.0,34.0,207.0,409.0,286.0,80.0,1344
1,54.0,57.0,44.0,84.0,61.0,27.0,21.0,34.0,0.0,0.0,1345
0,78.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346
1,209.0,214.0,58.0,47.0,19.0,23.0,61.0,41.0,2.0,0.0,1347
0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348
1,297.0,341.0,123.0,83.0,75.0,43.0,126.0,146.0,16.0,0.0,1349
1,23.0,87.0,70.0,76.0,20.0,125.0,8.0,68.0,101.0,0.0,1350
1,0.0,30.0,21.0,53.0,68.0,48.0,96.0,131.0,80.0,8.0,1351
0,0.0,152.0,39.0,6.0,36.0,20.0,1.0,0.0,0.0,0.0,1352
1,4.0,140.0,280.0,26.0,76.0,93.0,91.0,63.0,134.0,39.0,1353
1,10.0,168.0,144.0,35.0,139.0,374.0,73.0,349.0,355.0,0.0,1354
1,30.0,200.0,66.0,65.0,23.0,27.0,33.0,0.0,39.0,0.0,1355
1,51.0,454.0,300.0,410.0,234.0,163.0,115.0,228.0,87.0,0.0,1356
1,3.0,170.0,37.0,17.0,0.0,31.0,22.0,74.0,39.0,0.0,1357
1,9.0,177.0,133.0,56.0,80.0,21.0,16.0,0.0,88.0,0.0,1358
0,0.0,1930.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359
1,11.0,12.0,3.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,1360
1,116.0,259.0,403.0,242.0,717.0,482.0,524.0,282.0,136.0,0.0,1361
0,3.0,32.0,94.0,53.0,36.0,51.0,54.0,0.0,0.0,0.0,1362
1,41.0,22.0,72.0,44.0,8.0,14.0,36.0,32.0,10.0,0.0,1363
0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1364
1,22.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1365
1,20.0,189.0,63.0,84.0,54.0,42.0,56.0,41.0,91.0,58.0,1366
1,87.0,198.0,136.0,85.0,50.0,26.0,51.0,53.0,98.0,0.0,1367
0,13.0,20.0,20.0,0.0,16.0,15.0,23.0,29.0,0.0,14.0,1368
1,65.0,129.0,220.0,5.0,172.0,225.0,259.0,59.0,36.0,0.0,1369
1,115.0,1788.0,1462.0,479.0,1246.0,1472.0,1188.0,919.0,589.0,266.0,1370
1,103.0,341.0,229.0,31.0,109.0,82.0,104.0,43.0,29.0,28.0,1371
1,19.0,18.0,71.0,11.0,12.0,1.0,63.0,50.0,30.0,2.0,1372
0,84.0,266.0,214.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,1373
0,6.0,1.0,20.0,2.0,22.0,0.0,29.0,3.0,0.0,0.0,1374
1,28.0,11.0,44.0,65.0,44.0,23.0,35.0,26.0,23.0,25.0,1375
1,14.0,13.0,73.0,24.0,0.0,22.0,14.0,16.0,29.0,0.0,1376
0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377
0,16.0,3.0,36.0,49.0,182.0,17.0,0.0,0.0,0.0,0.0,1378
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379
0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380
1,307.0,576.0,158.0,74.0,35.0,35.0,23.0,49.0,14.0,0.0,1381
1,50.0,113.0,68.0,30.0,30.0,49.0,23.0,90.0,0.0,0.0,1382
0,54.0,7.0,53.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1383
1,16.0,188.0,137.0,58.0,550.0,149.0,127.0,144.0,286.0,0.0,1384
1,68.0,117.0,257.0,16.0,246.0,207.0,172.0,53.0,21.0,0.0,1385
1,39.0,63.0,20.0,2.0,16.0,13.0,36.0,58.0,11.0,7.0,1386
0,10.0,501.0,102.0,148.0,57.0,49.0,1.0,76.0,40.0,0.0,1387
1,20.0,175.0,104.0,2.0,310.0,154.0,34.0,152.0,64.0,4.0,1388
1,154.0,107.0,121.0,57.0,101.0,108.0,83.0,87.0,69.0,0.0,1389
1,78.0,131.0,159.0,308.0,169.0,121.0,50.0,101.0,23.0,0.0,1390
1,92.0,142.0,125.0,143.0,72.0,44.0,74.0,19.0,34.0,29.0,1391
0,103.0,491.0,197.0,278.0,166.0,31.0,66.0,76.0,65.0,129.0,1392
1,0.0,177.0,140.0,1.0,694.0,270.0,240.0,384.0,304.0,9.0,1393
0,0.0,86.0,16.0,25.0,46.0,14.0,0.0,0.0,0.0,0.0,1394
1,20.0,383.0,31.0,428.0,103.0,227.0,121.0,209.0,185.0,61.0,1395
1,183.0,204.0,58.0,36.0,142.0,242.0,193.0,244.0,99.0,0.0,1396
1,50.0,134.0,55.0,92.0,56.0,12.0,53.0,54.0,12.0,0.0,1397
0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1398
0,0.0,8.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1399
1,179.0,909.0,1510.0,1280.0,954.0,969.0,820.0,1627.0,793.0,0.0,1400
1,25.0,121.0,167.0,34.0,66.0,19.0,83.0,55.0,2.0,21.0,1401
1,14.0,135.0,51.0,99.0,99.0,71.0,130.0,112.0,95.0,16.0,1402
1,12.0,39.0,87.0,27.0,48.0,36.0,68.0,61.0,64.0,2.0,1403
1,263.0,264.0,80.0,3.0,148.0,164.0,15.0,77.0,116.0,26.0,1404
1,47.0,30.0,25.0,48.0,22.0,41.0,2.0,23.0,19.0,0.0,1405
0,0.0,2.0,5.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,1406
0,3.0,82.0,110.0,25.0,61.0,22.0,0.0,0.0,0.0,2.0,1407
1,63.0,598.0,212.0,128.0,44.0,34.0,81.0,95.0,37.0,0.0,1408
0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409
1,46.0,153.0,88.0,69.0,173.0,48.0,19.0,29.0,24.0,0.0,1410
0,40.0,72.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1411
1,0.0,148.0,93.0,38.0,31.0,6.0,40.0,27.0,85.0,0.0,1412
0,0.0,65.0,22.0,10.0,54.0,132.0,63.0,13.0,0.0,0.0,1413
0,1.0,10.0,24.0,0.0,8.0,0.0,19.0,0.0,0.0,0.0,1414
1,19.0,163.0,128.0,115.0,67.0,127.0,72.0,28.0,19.0,32.0,1415
1,4.0,101.0,97.0,1.0,21.0,37.0,51.0,42.0,74.0,6.0,1416
1,0.0,183.0,53.0,5.0,65.0,4.0,29.0,24.0,4.0,15.0,1417
1,80.0,301.0,130.0,50.0,518.0,339.0,155.0,312.0,22.0,4.0,1418
1,195.0,593.0,271.0,237.0,272.0,201.0,233.0,92.0,139.0,0.0,1419
0,0.0,69.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420
0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421
1,57.0,109.0,101.0,63.0,445.0,206.0,258.0,98.0,168.0,0.0,1422
0,5.0,37.0,90.0,34.0,36.0,12.0,34.0,39.0,10.0,0.0,1423
1,52.0,83.0,78.0,17.0,51.0,57.0,49.0,74.0,12.0,0.0,1424
1,0.0,61.0,100.0,13.0,0.0,4.0,23.0,44.0,30.0,0.0,1425
0,67.0,40.0,58.0,9.0,95.0,21.0,0.0,1.0,1.0,0.0,1426
0,0.0,118.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427
1,0.0,156.0,49.0,27.0,53.0,1.0,49.0,7.0,10.0,0.0,1428
1,0.0,0.0,4.0,0.0,0.0,17.0,1.0,0.0,53.0,0.0,1429
1,8.0,66.0,24.0,3.0,31.0,68.0,10.0,18.0,26.0,3.0,1430
1,0.0,226.0,116.0,30.0,43.0,53.0,65.0,54.0,35.0,0.0,1431
0,24.0,81.0,89.0,42.0,17.0,21.0,18.0,0.0,2.0,0.0,1432
1,4.0,124.0,65.0,54.0,20.0,46.0,11.0,29.0,0.0,0.0,1433
0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,1.0,1434
0,5.0,19.0,20.0,0.0,1.0,0.0,22.0,0.0,21.0,0.0,1435
0,12.0,93.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436
0,0.0,4.0,0.0,16.0,0.0,2.0,19.0,0.0,0.0,0.0,1437
1,6.0,189.0,161.0,62.0,547.0,301.0,153.0,8.0,98.0,0.0,1438
1,14.0,49.0,48.0,45.0,16.0,22.0,2.0,23.0,0.0,0.0,1439
1,21.0,101.0,13.0,46.0,13.0,47.0,56.0,9.0,21.0,1.0,1440
1,49.0,162.0,142.0,57.0,213.0,91.0,77.0,63.0,42.0,0.0,1441
0,7.0,496.0,497.0,164.0,104.0,11.0,0.0,0.0,0.0,0.0,1442
1,0.0,117.0,89.0,118.0,1.0,42.0,53.0,10.0,56.0,2.0,1443
0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444
0,18.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445
1,83.0,418.0,160.0,91.0,27.0,188.0,50.0,25.0,38.0,16.0,1446
1,32.0,17.0,63.0,0.0,99.0,73.0,1.0,35.0,70.0,30.0,1447
1,42.0,505.0,849.0,685.0,522.0,464.0,247.0,241.0,107.0,0.0,1448
1,200.0,83.0,120.0,190.0,21.0,34.0,94.0,72.0,46.0,13.0,1449
1,116.0,113.0,108.0,38.0,25.0,51.0,40.0,88.0,24.0,3.0,1450
1,51.0,323.0,140.0,0.0,53.0,24.0,37.0,51.0,1.0,0.0,1451
1,0.0,52.0,1.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,1452
1,4.0,140.0,87.0,48.0,91.0,68.0,71.0,85.0,51.0,0.0,1453
1,345.0,241.0,353.0,307.0,190.0,395.0,303.0,143.0,155.0,38.0,1454
1,38.0,55.0,35.0,28.0,32.0,17.0,25.0,50.0,22.0,0.0,1455
0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456
1,13.0,227.0,244.0,20.0,16.0,14.0,53.0,31.0,22.0,7.0,1457
1,135.0,439.0,1227.0,261.0,406.0,186.0,287.0,233.0,185.0,95.0,1458
0,7.0,32.0,73.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1459
1,284.0,276.0,416.0,311.0,368.0,400.0,389.0,550.0,331.0,374.0,1460
1,48.0,180.0,87.0,43.0,93.0,23.0,82.0,51.0,28.0,0.0,1461
1,6.0,7.0,35.0,11.0,189.0,59.0,43.0,53.0,123.0,1.0,1462
1,0.0,20.0,41.0,0.0,28.0,0.0,58.0,39.0,0.0,0.0,1463
0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464
0,0.0,7.0,3.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,1465
1,42.0,281.0,235.0,49.0,17.0,33.0,21.0,33.0,163.0,0.0,1466
1,51.0,31.0,32.0,28.0,48.0,28.0,15.0,51.0,7.0,0.0,1467
0,16.0,248.0,219.0,82.0,25.0,1.0,0.0,22.0,0.0,0.0,1468
1,232.0,137.0,297.0,83.0,301.0,316.0,382.0,415.0,275.0,13.0,1469
1,65.0,390.0,239.0,47.0,238.0,123.0,62.0,71.0,41.0,0.0,1470
1,27.0,106.0,59.0,178.0,203.0,106.0,4.0,61.0,53.0,0.0,1471
1,218.0,1722.0,1651.0,664.0,931.0,587.0,740.0,527.0,616.0,570.0,1472
1,75.0,79.0,127.0,68.0,114.0,103.0,88.0,92.0,45.0,172.0,1473
1,89.0,566.0,446.0,469.0,272.0,564.0,305.0,372.0,294.0,10.0,1474
0,0.0,102.0,112.0,47.0,41.0,30.0,58.0,35.0,0.0,0.0,1475
1,26.0,66.0,18.0,30.0,63.0,87.0,70.0,55.0,64.0,20.0,1476
1,144.0,85.0,14.0,26.0,164.0,221.0,221.0,123.0,432.0,0.0,1477
1,0.0,61.0,22.0,0.0,0.0,21.0,19.0,2.0,8.0,0.0,1478
0,21.0,23.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1479
1,6.0,516.0,376.0,276.0,159.0,508.0,474.0,241.0,1011.0,263.0,1480
1,17.0,59.0,39.0,31.0,48.0,24.0,32.0,30.0,1.0,2.0,1481
0,30.0,69.0,18.0,16.0,30.0,47.0,36.0,10.0,1.0,0.0,1482
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1483
1,36.0,50.0,134.0,20.0,193.0,137.0,83.0,254.0,9.0,0.0,1484
1,10.0,56.0,164.0,51.0,60.0,24.0,56.0,63.0,0.0,11.0,1485
0,1.0,66.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486
0,3.0,34.0,66.0,21.0,19.0,9.0,50.0,40.0,0.0,0.0,1487
1,8.0,41.0,79.0,27.0,51.0,41.0,19.0,27.0,0.0,0.0,1488
0,252.0,404.0,241.0,146.0,112.0,109.0,143.0,36.0,13.0,0.0,1489
1,191.0,256.0,174.0,90.0,189.0,135.0,34.0,89.0,136.0,0.0,1490
0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491
1,307.0,452.0,260.0,107.0,597.0,378.0,318.0,305.0,433.0,5.0,1492
0,13.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493
1,0.0,86.0,116.0,7.0,59.0,31.0,65.0,28.0,13.0,0.0,1494
1,12.0,164.0,85.0,59.0,0.0,32.0,4.0,31.0,122.0,0.0,1495
1,75.0,765.0,416.0,59.0,352.0,304.0,377.0,116.0,8.0,0.0,1496
0,21.0,208.0,185.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1497
