"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","id1"
1,0.0,0.0,2.0,2.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983
1,0.0,48.0,104.0,107.0,12.0,81.0,66.0,22.0,11.0,0.0,52.0,27.0,15.0,35.0,17.0,0.0,6.0,32.0,9.0,32.0,1.0,21.0,4.0,22.0,4.0,0.0,28.0,0.0,0.0,29.0,7.0,17.0,103.0,126.0,44.0,113.0,0.0,5.0,0.0,0.0,984
1,37.0,61.0,7.0,0.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,5.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,41.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,985
0,0.0,15.0,156.0,142.0,40.0,36.0,44.0,69.0,48.0,23.0,11.0,19.0,1.0,2.0,20.0,50.0,2.0,1.0,12.0,14.0,19.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986
1,0.0,13.0,62.0,49.0,16.0,3.0,134.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,42.0,0.0,0.0,0.0,29.0,26.0,44.0,0.0,56.0,12.0,0.0,0.0,0.0,0.0,138.0,14.0,9.0,34.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,987
1,46.0,35.0,2.0,30.0,5.0,26.0,14.0,2.0,29.0,0.0,8.0,2.0,0.0,31.0,10.0,4.0,1.0,1.0,53.0,4.0,0.0,0.0,46.0,6.0,0.0,21.0,23.0,30.0,0.0,0.0,0.0,0.0,31.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,988
1,64.0,40.0,18.0,2.0,10.0,369.0,35.0,1.0,0.0,23.0,19.0,10.0,9.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,34.0,61.0,0.0,0.0,0.0,12.0,108.0,16.0,0.0,0.0,25.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,989
1,54.0,73.0,60.0,84.0,93.0,57.0,19.0,59.0,17.0,28.0,0.0,19.0,32.0,111.0,24.0,57.0,85.0,30.0,22.0,78.0,36.0,23.0,7.0,14.0,74.0,0.0,2.0,0.0,15.0,34.0,58.0,13.0,38.0,7.0,16.0,46.0,1.0,5.0,0.0,0.0,990
1,69.0,71.0,16.0,76.0,48.0,36.0,28.0,10.0,0.0,31.0,37.0,19.0,11.0,55.0,49.0,13.0,11.0,21.0,35.0,51.0,0.0,16.0,0.0,74.0,13.0,0.0,0.0,24.0,40.0,2.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991
1,5.0,0.0,79.0,15.0,71.0,159.0,106.0,0.0,40.0,43.0,112.0,0.0,15.0,16.0,148.0,66.0,21.0,62.0,54.0,20.0,51.0,153.0,52.0,0.0,19.0,0.0,3.0,45.0,92.0,43.0,71.0,0.0,15.0,141.0,35.0,0.0,0.0,0.0,0.0,0.0,992
0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993
1,5.0,26.0,76.0,23.0,9.0,23.0,2.0,13.0,7.0,0.0,20.0,2.0,14.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,6.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994
1,2.0,0.0,0.0,0.0,16.0,40.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,12.0,0.0,15.0,1.0,0.0,0.0,44.0,19.0,0.0,4.0,0.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995
0,13.0,12.0,43.0,44.0,17.0,2.0,0.0,86.0,23.0,0.0,45.0,4.0,32.0,8.0,158.0,99.0,0.0,10.0,13.0,109.0,146.0,167.0,14.0,0.0,127.0,27.0,49.0,73.0,12.0,71.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,996
0,41.0,58.0,3.0,0.0,19.0,43.0,0.0,1.0,13.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997
1,3.0,51.0,70.0,67.0,8.0,16.0,12.0,12.0,46.0,16.0,0.0,0.0,0.0,6.0,49.0,12.0,7.0,0.0,7.0,0.0,9.0,0.0,5.0,28.0,69.0,0.0,0.0,4.0,2.0,0.0,39.0,13.0,0.0,3.0,12.0,10.0,8.0,0.0,0.0,0.0,998
1,33.0,5.0,11.0,28.0,1.0,2.0,62.0,30.0,1.0,0.0,26.0,0.0,65.0,2.0,1.0,0.0,1.0,53.0,70.0,0.0,4.0,62.0,138.0,27.0,1.0,0.0,0.0,0.0,99.0,11.0,12.0,18.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999
1,86.0,81.0,28.0,37.0,48.0,29.0,128.0,47.0,60.0,63.0,174.0,0.0,51.0,72.0,71.0,50.0,48.0,34.0,43.0,26.0,10.0,14.0,19.0,1.0,35.0,15.0,9.0,1.0,11.0,13.0,31.0,22.0,11.0,0.0,39.0,43.0,7.0,0.0,0.0,0.0,1000
1,44.0,104.0,50.0,98.0,50.0,34.0,65.0,71.0,26.0,3.0,0.0,50.0,35.0,176.0,77.0,10.0,41.0,20.0,132.0,37.0,26.0,43.0,25.0,53.0,90.0,20.0,17.0,32.0,2.0,74.0,33.0,32.0,41.0,119.0,0.0,4.0,0.0,0.0,0.0,0.0,1001
1,50.0,163.0,23.0,47.0,40.0,30.0,86.0,77.0,2.0,0.0,6.0,32.0,80.0,3.0,14.0,8.0,67.0,40.0,4.0,29.0,2.0,0.0,91.0,19.0,2.0,56.0,67.0,29.0,5.0,5.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1002
0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,5.0,40.0,13.0,20.0,0.0,0.0,0.0,17.0,1.0,79.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,56.0,0.0,14.0,0.0,0.0,63.0,0.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,1003
1,0.0,0.0,0.0,0.0,1.0,0.0,58.0,8.0,44.0,26.0,7.0,36.0,0.0,37.0,37.0,27.0,21.0,23.0,46.0,21.0,26.0,15.0,9.0,39.0,28.0,0.0,0.0,0.0,0.0,46.0,7.0,34.0,0.0,0.0,18.0,10.0,0.0,4.0,0.0,0.0,1004
1,23.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,8.0,2.0,0.0,0.0,13.0,217.0,1.0,1.0,0.0,0.0,0.0,1005
1,30.0,60.0,25.0,11.0,3.0,21.0,8.0,3.0,39.0,20.0,0.0,0.0,0.0,9.0,37.0,8.0,0.0,0.0,6.0,25.0,0.0,17.0,2.0,23.0,1.0,0.0,0.0,13.0,0.0,0.0,33.0,12.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1006
1,206.0,255.0,98.0,106.0,217.0,98.0,165.0,186.0,114.0,11.0,25.0,60.0,83.0,142.0,73.0,59.0,44.0,42.0,117.0,27.0,24.0,14.0,17.0,20.0,25.0,36.0,19.0,25.0,58.0,19.0,11.0,5.0,21.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0,1007
1,91.0,52.0,84.0,108.0,18.0,7.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,4.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,34.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1008
1,0.0,32.0,17.0,0.0,21.0,23.0,13.0,21.0,30.0,2.0,32.0,0.0,3.0,11.0,20.0,2.0,2.0,30.0,19.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,33.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1009
0,55.0,63.0,33.0,71.0,16.0,3.0,35.0,17.0,25.0,16.0,1.0,0.0,0.0,28.0,0.0,1.0,11.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,15.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010
1,50.0,30.0,11.0,58.0,40.0,26.0,6.0,12.0,47.0,2.0,50.0,3.0,23.0,43.0,73.0,1.0,17.0,26.0,12.0,30.0,4.0,30.0,35.0,6.0,57.0,7.0,21.0,0.0,7.0,87.0,27.0,2.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1011
0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,28.0,20.0,14.0,0.0,0.0,0.0,25.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1012
0,8.0,18.0,1.0,15.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,11.0,29.0,0.0,0.0,17.0,11.0,0.0,0.0,9.0,0.0,25.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1013
0,9.0,71.0,61.0,10.0,18.0,4.0,167.0,0.0,31.0,4.0,9.0,0.0,3.0,145.0,0.0,0.0,101.0,31.0,0.0,2.0,69.0,40.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014
1,15.0,9.0,41.0,20.0,21.0,40.0,23.0,12.0,11.0,0.0,4.0,40.0,21.0,8.0,27.0,11.0,27.0,37.0,4.0,6.0,2.0,7.0,31.0,26.0,6.0,3.0,22.0,2.0,7.0,26.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015
1,9.0,73.0,16.0,3.0,12.0,8.0,54.0,39.0,15.0,20.0,0.0,7.0,0.0,35.0,23.0,10.0,47.0,16.0,3.0,25.0,8.0,5.0,8.0,0.0,17.0,0.0,1.0,3.0,5.0,0.0,62.0,24.0,0.0,28.0,28.0,74.0,0.0,26.0,9.0,0.0,1016
1,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,7.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,11.0,11.0,6.0,1.0,0.0,0.0,0.0,1017
1,28.0,15.0,0.0,0.0,12.0,4.0,14.0,0.0,28.0,6.0,6.0,0.0,6.0,26.0,3.0,5.0,5.0,6.0,36.0,19.0,2.0,4.0,10.0,8.0,30.0,2.0,7.0,20.0,2.0,23.0,17.0,2.0,0.0,26.0,10.0,6.0,0.0,0.0,0.0,0.0,1018
1,152.0,346.0,175.0,190.0,391.0,100.0,185.0,148.0,118.0,71.0,57.0,62.0,60.0,53.0,54.0,17.0,19.0,56.0,48.0,15.0,13.0,29.0,27.0,21.0,0.0,44.0,42.0,68.0,246.0,131.0,72.0,30.0,97.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1019
1,0.0,0.0,9.0,0.0,19.0,4.0,8.0,0.0,28.0,4.0,0.0,0.0,0.0,24.0,0.0,22.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020
1,81.0,0.0,59.0,61.0,46.0,0.0,15.0,82.0,13.0,26.0,44.0,57.0,23.0,20.0,60.0,17.0,24.0,118.0,32.0,0.0,13.0,15.0,18.0,7.0,1.0,27.0,11.0,33.0,0.0,59.0,104.0,0.0,110.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1021
0,88.0,114.0,202.0,314.0,650.0,159.0,49.0,798.0,135.0,15.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022
1,0.0,0.0,1.0,35.0,29.0,33.0,80.0,41.0,9.0,1.0,0.0,32.0,0.0,51.0,63.0,1.0,54.0,57.0,46.0,36.0,13.0,5.0,22.0,57.0,21.0,0.0,9.0,9.0,3.0,50.0,39.0,10.0,39.0,96.0,19.0,32.0,6.0,3.0,6.0,0.0,1023
1,5.0,38.0,8.0,20.0,10.0,0.0,13.0,6.0,51.0,6.0,25.0,0.0,6.0,25.0,18.0,5.0,5.0,4.0,5.0,24.0,5.0,0.0,3.0,3.0,36.0,14.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1024
1,16.0,30.0,43.0,9.0,14.0,53.0,6.0,0.0,20.0,17.0,0.0,0.0,0.0,10.0,92.0,11.0,48.0,27.0,38.0,20.0,84.0,20.0,32.0,6.0,21.0,0.0,4.0,21.0,87.0,25.0,19.0,5.0,44.0,41.0,136.0,0.0,0.0,0.0,0.0,0.0,1025
1,45.0,27.0,0.0,3.0,23.0,4.0,125.0,95.0,119.0,0.0,0.0,0.0,40.0,2.0,1.0,1.0,3.0,2.0,25.0,18.0,23.0,43.0,0.0,0.0,1.0,0.0,44.0,41.0,27.0,0.0,1.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1026
1,79.0,0.0,0.0,5.0,0.0,219.0,0.0,199.0,195.0,72.0,65.0,72.0,47.0,52.0,131.0,52.0,18.0,0.0,138.0,34.0,0.0,0.0,0.0,69.0,70.0,39.0,0.0,118.0,85.0,0.0,106.0,47.0,17.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,1027
0,2.0,3.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028
1,0.0,50.0,0.0,39.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1029
1,58.0,89.0,14.0,36.0,46.0,71.0,65.0,92.0,294.0,222.0,25.0,43.0,45.0,130.0,110.0,82.0,73.0,0.0,21.0,16.0,18.0,29.0,21.0,34.0,43.0,30.0,9.0,16.0,14.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1030
1,6.0,32.0,41.0,7.0,6.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,46.0,6.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1031
1,0.0,250.0,77.0,106.0,108.0,58.0,191.0,166.0,101.0,63.0,73.0,84.0,73.0,25.0,59.0,18.0,82.0,33.0,7.0,34.0,34.0,47.0,46.0,63.0,16.0,48.0,69.0,49.0,99.0,64.0,28.0,119.0,124.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0,1032
1,0.0,20.0,23.0,34.0,10.0,0.0,10.0,28.0,1.0,2.0,2.0,28.0,0.0,1.0,1.0,8.0,2.0,33.0,0.0,3.0,4.0,1.0,13.0,26.0,0.0,2.0,0.0,47.0,2.0,1.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033
1,36.0,118.0,63.0,34.0,18.0,20.0,37.0,58.0,15.0,12.0,5.0,5.0,11.0,64.0,180.0,69.0,43.0,17.0,30.0,76.0,6.0,7.0,8.0,0.0,22.0,22.0,19.0,0.0,11.0,50.0,63.0,5.0,13.0,3.0,36.0,7.0,3.0,0.0,0.0,0.0,1034
0,2.0,33.0,6.0,0.0,0.0,0.0,0.0,41.0,10.0,54.0,32.0,13.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035
1,42.0,2.0,0.0,36.0,0.0,12.0,13.0,15.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,21.0,57.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1036
0,150.0,28.0,91.0,32.0,25.0,5.0,67.0,14.0,11.0,15.0,0.0,11.0,0.0,38.0,58.0,27.0,2.0,0.0,23.0,3.0,4.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,65.0,8.0,27.0,18.0,0.0,0.0,0.0,0.0,1037
1,23.0,19.0,112.0,24.0,23.0,26.0,27.0,26.0,30.0,14.0,0.0,47.0,0.0,8.0,18.0,46.0,16.0,4.0,9.0,0.0,11.0,13.0,46.0,1.0,0.0,0.0,8.0,54.0,2.0,1.0,14.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038
0,5.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039
1,53.0,113.0,0.0,0.0,0.0,0.0,15.0,3.0,29.0,4.0,0.0,0.0,4.0,8.0,20.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1040
0,10.0,18.0,0.0,11.0,0.0,1.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041
1,54.0,81.0,7.0,55.0,37.0,146.0,30.0,47.0,18.0,72.0,13.0,18.0,23.0,37.0,42.0,10.0,21.0,10.0,90.0,16.0,5.0,1.0,22.0,47.0,34.0,2.0,0.0,1.0,7.0,57.0,46.0,1.0,0.0,46.0,6.0,7.0,4.0,0.0,0.0,0.0,1042
1,73.0,34.0,62.0,0.0,25.0,88.0,46.0,5.0,34.0,11.0,0.0,0.0,0.0,44.0,301.0,3.0,2.0,67.0,41.0,33.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,94.0,0.0,2.0,22.0,15.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1043
1,20.0,0.0,19.0,45.0,4.0,1.0,5.0,34.0,5.0,74.0,0.0,0.0,23.0,22.0,0.0,0.0,0.0,23.0,7.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,63.0,13.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
0,54.0,0.0,12.0,50.0,29.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,30.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045
1,0.0,6.0,34.0,54.0,6.0,13.0,2.0,24.0,18.0,2.0,0.0,4.0,7.0,22.0,25.0,3.0,0.0,2.0,27.0,3.0,2.0,1.0,7.0,23.0,71.0,4.0,1.0,36.0,10.0,0.0,13.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1046
1,33.0,63.0,6.0,32.0,23.0,41.0,11.0,24.0,15.0,2.0,17.0,38.0,0.0,18.0,20.0,0.0,15.0,0.0,0.0,12.0,0.0,19.0,0.0,2.0,0.0,1.0,17.0,8.0,0.0,2.0,35.0,29.0,60.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1047
1,49.0,36.0,113.0,33.0,127.0,74.0,19.0,10.0,18.0,69.0,16.0,0.0,2.0,228.0,0.0,0.0,8.0,87.0,1.0,33.0,28.0,46.0,21.0,34.0,25.0,36.0,0.0,99.0,29.0,67.0,22.0,32.0,15.0,4.0,53.0,0.0,15.0,2.0,0.0,0.0,1048
1,55.0,53.0,108.0,142.0,37.0,42.0,116.0,99.0,52.0,29.0,15.0,46.0,241.0,124.0,39.0,48.0,65.0,96.0,74.0,90.0,71.0,157.0,160.0,91.0,15.0,135.0,154.0,153.0,109.0,100.0,108.0,115.0,227.0,335.0,185.0,27.0,0.0,0.0,0.0,0.0,1049
0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050
0,0.0,23.0,0.0,3.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052
1,0.0,9.0,81.0,15.0,15.0,81.0,61.0,1.0,42.0,44.0,35.0,0.0,0.0,44.0,0.0,14.0,6.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,1.0,5.0,31.0,0.0,66.0,44.0,12.0,0.0,0.0,61.0,5.0,40.0,0.0,0.0,1.0,0.0,1053
1,115.0,75.0,0.0,39.0,32.0,24.0,1.0,2.0,10.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,16.0,29.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1054
1,84.0,125.0,18.0,33.0,39.0,118.0,27.0,22.0,84.0,45.0,13.0,31.0,129.0,31.0,8.0,8.0,32.0,51.0,97.0,46.0,17.0,142.0,19.0,113.0,11.0,26.0,40.0,0.0,13.0,31.0,14.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055
1,5.0,18.0,7.0,26.0,12.0,26.0,45.0,105.0,30.0,0.0,10.0,26.0,0.0,21.0,0.0,195.0,10.0,34.0,66.0,60.0,0.0,84.0,9.0,137.0,16.0,0.0,0.0,12.0,164.0,81.0,0.0,43.0,4.0,20.0,183.0,2.0,1.0,0.0,1.0,0.0,1056
1,1.0,1.0,41.0,0.0,31.0,6.0,28.0,0.0,3.0,6.0,0.0,23.0,1.0,6.0,12.0,0.0,27.0,0.0,0.0,1.0,4.0,16.0,1.0,0.0,3.0,0.0,0.0,13.0,11.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057
1,7.0,12.0,1.0,10.0,93.0,66.0,42.0,21.0,52.0,1.0,1.0,0.0,10.0,19.0,25.0,0.0,0.0,29.0,0.0,10.0,0.0,22.0,36.0,0.0,2.0,8.0,8.0,2.0,47.0,10.0,3.0,4.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1058
1,23.0,121.0,17.0,25.0,56.0,30.0,49.0,17.0,9.0,5.0,3.0,79.0,51.0,11.0,0.0,6.0,14.0,40.0,1.0,8.0,3.0,1.0,77.0,2.0,1.0,0.0,1.0,21.0,22.0,0.0,1.0,29.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059
1,22.0,42.0,108.0,45.0,42.0,48.0,21.0,48.0,41.0,9.0,28.0,24.0,38.0,85.0,2.0,7.0,65.0,167.0,28.0,44.0,153.0,62.0,173.0,24.0,82.0,0.0,28.0,72.0,108.0,229.0,97.0,95.0,107.0,38.0,114.0,0.0,8.0,0.0,0.0,0.0,1060
1,131.0,66.0,69.0,18.0,178.0,28.0,37.0,14.0,85.0,39.0,27.0,15.0,9.0,101.0,60.0,53.0,66.0,20.0,10.0,9.0,53.0,118.0,38.0,7.0,14.0,4.0,8.0,22.0,29.0,85.0,37.0,14.0,17.0,30.0,88.0,8.0,4.0,4.0,0.0,0.0,1061
0,0.0,39.0,0.0,11.0,6.0,6.0,0.0,36.0,3.0,0.0,20.0,0.0,0.0,0.0,16.0,18.0,3.0,14.0,10.0,0.0,0.0,0.0,15.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,26.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1062
1,953.0,440.0,2.0,198.0,55.0,99.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,86.0,25.0,0.0,0.0,2.0,0.0,24.0,15.0,0.0,26.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,14.0,0.0,1.0,14.0,0.0,0.0,1063
1,151.0,61.0,0.0,18.0,0.0,139.0,29.0,33.0,114.0,0.0,14.0,0.0,30.0,0.0,47.0,1.0,41.0,0.0,95.0,35.0,67.0,0.0,34.0,28.0,18.0,48.0,14.0,0.0,42.0,19.0,56.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1064
1,48.0,21.0,11.0,78.0,38.0,57.0,44.0,96.0,50.0,3.0,54.0,58.0,57.0,37.0,33.0,69.0,29.0,7.0,33.0,70.0,21.0,5.0,10.0,3.0,10.0,0.0,3.0,0.0,1.0,15.0,3.0,11.0,22.0,63.0,25.0,6.0,2.0,3.0,3.0,0.0,1065
1,20.0,44.0,33.0,59.0,67.0,48.0,0.0,48.0,31.0,3.0,19.0,16.0,23.0,24.0,12.0,11.0,7.0,41.0,7.0,30.0,30.0,0.0,34.0,31.0,26.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1066
