,TimePeriod,Act1,Act2,Act3,Act4,Act5,Act6,Act7,Act8,Act9,Act10,Act11,Act12,id1,final_result
1440,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1441,T1,22.0,0.0,29.0,28.0,14.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1442,T2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1443,T3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1444,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1445,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1446,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1447,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1448,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1449,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[144.0],[0.0]
1450,T0,1.0,0.0,4.0,19.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1451,T1,47.0,0.0,0.0,41.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1452,T2,32.0,0.0,13.0,54.0,21.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1453,T3,24.0,0.0,5.0,33.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1454,T4,11.0,0.0,2.0,27.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1455,T5,14.0,0.0,1.0,35.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1456,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1457,T7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1458,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1459,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[145.0],[0.0]
1460,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1461,T1,106.0,0.0,17.0,55.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1462,T2,21.0,0.0,4.0,18.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1463,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1464,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1465,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1466,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1467,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1468,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1469,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[146.0],[0.0]
1470,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1471,T1,15.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1472,T2,106.0,0.0,2.0,31.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1473,T3,1.0,0.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1474,T4,169.0,0.0,9.0,18.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1475,T5,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1476,T6,6.0,0.0,4.0,9.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1477,T7,0.0,0.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1478,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1479,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[147.0],[1.0]
1480,T0,0.0,1.0,5.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1481,T1,26.0,0.0,2.0,15.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1482,T2,9.0,0.0,0.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1483,T3,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1484,T4,15.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1485,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1486,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1487,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1488,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1489,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[148.0],[0.0]
1490,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1491,T1,26.0,2.0,22.0,50.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1492,T2,28.0,0.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1493,T3,19.0,0.0,6.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1494,T4,0.0,0.0,3.0,23.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1495,T5,2.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1496,T6,13.0,0.0,1.0,18.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1497,T7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1498,T8,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1499,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[149.0],[1.0]
1500,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1501,T1,8.0,2.0,7.0,7.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1502,T2,41.0,0.0,3.0,17.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1503,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1504,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1505,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1506,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1507,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1508,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1509,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[150.0],[0.0]
1510,T0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1511,T1,49.0,0.0,25.0,46.0,0.0,13.0,8.0,0.0,0.0,0.0,1.0,0.0,[151.0],[1.0]
1512,T2,12.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1513,T3,4.0,0.0,0.0,23.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1514,T4,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1515,T5,10.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1516,T6,4.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1517,T7,3.0,0.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1518,T8,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1519,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[151.0],[1.0]
1520,T0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1521,T1,34.0,0.0,12.0,15.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1522,T2,293.0,0.0,64.0,95.0,43.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1523,T3,61.0,0.0,11.0,28.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1524,T4,29.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1525,T5,25.0,0.0,1.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1526,T6,67.0,0.0,5.0,24.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1527,T7,69.0,0.0,1.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1528,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1529,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[152.0],[0.0]
1530,T0,0.0,1.0,4.0,9.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1531,T1,28.0,0.0,3.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1532,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1533,T3,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1534,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1535,T5,1.0,0.0,1.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1536,T6,0.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1537,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1538,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1539,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[153.0],[0.0]
1540,T0,11.0,0.0,10.0,19.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,[154.0],[1.0]
1541,T1,39.0,0.0,24.0,42.0,2.0,16.0,2.0,0.0,0.0,5.0,0.0,0.0,[154.0],[1.0]
1542,T2,68.0,0.0,13.0,53.0,27.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,[154.0],[1.0]
1543,T3,27.0,0.0,21.0,40.0,17.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,[154.0],[1.0]
1544,T4,33.0,0.0,11.0,50.0,23.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,[154.0],[1.0]
1545,T5,14.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[154.0],[1.0]
1546,T6,6.0,0.0,16.0,47.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,[154.0],[1.0]
1547,T7,12.0,0.0,1.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[154.0],[1.0]
1548,T8,35.0,0.0,24.0,34.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,[154.0],[1.0]
1549,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[154.0],[1.0]
1550,T0,17.0,1.0,3.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1551,T1,140.0,0.0,4.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1552,T2,62.0,0.0,2.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1553,T3,24.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1554,T4,31.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1555,T5,18.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1556,T6,50.0,0.0,4.0,19.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1557,T7,28.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1558,T8,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1559,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[155.0],[1.0]
1560,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1561,T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1562,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1563,T3,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1564,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1565,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1566,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1567,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1568,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1569,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[156.0],[0.0]
1570,T0,4.0,3.0,9.0,28.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1571,T1,145.0,0.0,2.0,33.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1572,T2,153.0,0.0,0.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1573,T3,115.0,0.0,2.0,40.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1574,T4,36.0,0.0,0.0,12.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1575,T5,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1576,T6,18.0,0.0,9.0,12.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1577,T7,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1578,T8,7.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1579,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[157.0],[1.0]
1580,T0,0.0,0.0,12.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,[158.0],[1.0]
1581,T1,618.0,0.0,8.0,104.0,20.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,[158.0],[1.0]
1582,T2,358.0,0.0,12.0,93.0,2.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,[158.0],[1.0]
1583,T3,288.0,0.0,58.0,81.0,38.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,[158.0],[1.0]
1584,T4,387.0,0.0,26.0,106.0,18.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,[158.0],[1.0]
1585,T5,228.0,0.0,13.0,93.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,[158.0],[1.0]
1586,T6,235.0,0.0,20.0,116.0,19.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,[158.0],[1.0]
1587,T7,202.0,0.0,31.0,66.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,[158.0],[1.0]
1588,T8,560.0,0.0,60.0,84.0,0.0,36.0,5.0,0.0,0.0,1.0,0.0,0.0,[158.0],[1.0]
1589,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[158.0],[1.0]
1590,T0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1591,T1,41.0,0.0,3.0,19.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1592,T2,6.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1593,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1594,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1595,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1596,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1597,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1598,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1599,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[159.0],[0.0]
1600,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1601,T1,285.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1602,T2,548.0,0.0,2.0,41.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1603,T3,177.0,0.0,0.0,31.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1604,T4,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1605,T5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1606,T6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1607,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1608,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1609,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[160.0],[0.0]
1610,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1611,T1,8.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1612,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1613,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1614,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1615,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1616,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1617,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1618,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1619,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[161.0],[0.0]
1620,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1621,T1,99.0,1.0,13.0,26.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1622,T2,64.0,0.0,2.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1623,T3,27.0,0.0,1.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1624,T4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1625,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1626,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1627,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1628,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1629,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[162.0],[0.0]
1630,T0,30.0,0.0,13.0,29.0,0.0,6.0,10.0,0.0,0.0,0.0,2.0,0.0,[163.0],[1.0]
1631,T1,202.0,0.0,18.0,71.0,7.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,[163.0],[1.0]
1632,T2,114.0,0.0,5.0,43.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,[163.0],[1.0]
1633,T3,107.0,0.0,4.0,32.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[163.0],[1.0]
1634,T4,89.0,0.0,7.0,49.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[163.0],[1.0]
1635,T5,98.0,0.0,3.0,32.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[163.0],[1.0]
1636,T6,65.0,0.0,7.0,26.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[163.0],[1.0]
1637,T7,45.0,0.0,13.0,19.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,[163.0],[1.0]
1638,T8,131.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[163.0],[1.0]
1639,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[163.0],[1.0]
1640,T0,2.0,0.0,12.0,8.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1641,T1,97.0,0.0,37.0,86.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1642,T2,65.0,0.0,7.0,43.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1643,T3,70.0,0.0,13.0,52.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1644,T4,24.0,0.0,4.0,39.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1645,T5,8.0,0.0,8.0,27.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1646,T6,6.0,0.0,11.0,16.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1647,T7,6.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1648,T8,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1649,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[164.0],[1.0]
1650,T0,0.0,0.0,5.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,[165.0],[1.0]
1651,T1,160.0,0.0,18.0,44.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,0.0,[165.0],[1.0]
1652,T2,114.0,0.0,5.0,29.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[165.0],[1.0]
1653,T3,111.0,0.0,4.0,20.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,[165.0],[1.0]
